name,badge,discount,old_price,price,product_url,category,brand
Shoes Wilson Rush Pro 4.5 WRS333150,,0,,139.95,https://www.padelnuestro.com/int/shoes-wilson-rush-pro-4-5-wrs333150,padel-shoes,Wilson
WILSON RUSH PRO ACE CLAY RED WRS335380,,21,119.95,94.95,https://www.padelnuestro.com/int/wilson-rush-pro-ace-clay-red-wrs335380,padel-shoes,Wilson
WILSON RUSH PRO ACE CLAY BLUE WRS334390,,21,119.95,94.95,https://www.padelnuestro.com/int/wilson-rush-pro-ace-clay-blue-wrs334390,padel-shoes,Wilson
WILSON RUSH PRO ACE CLAY BLACK WRS334380,,21,119.95,94.95,https://www.padelnuestro.com/int/wilson-rush-pro-ace-clay-black-wrs334380,padel-shoes,Wilson
WILSON RUSH PRO ACE CLAY WHITE WRS335970,,21,119.95,94.95,https://www.padelnuestro.com/int/wilson-rush-pro-ace-clay-white-wrs335970,padel-shoes,Wilson
WILSON RUSH PRO 4.5 CLAY BLACK WRS335340,,21,139.95,109.95,https://www.padelnuestro.com/int/wilson-rush-pro-4-5-clay-black-wrs335340,padel-shoes,Wilson
WILSON RUSH PRO 4.5 CLAY WHITE WRS334350,,18,139.95,114.95,https://www.padelnuestro.com/int/wilson-rush-pro-4-5-clay-white-wrs334350,padel-shoes,Wilson
WILSON RUSH PRO 4.5 CLAY WHITE WRS335960,,25,139.95,104.95,https://www.padelnuestro.com/int/wilson-rush-pro-4-5-clay-white-wrs335960,padel-shoes,Wilson
WILSON INTRIGUE TOUR CLAY WRS335940 WOMEN'S,,30,157.95,109.95,https://www.padelnuestro.com/int/wilson-intrigue-tour-clay-wrs335940-women-s,padel-shoes,Wilson
WILSON INTRIGUE TOUR CLAY RG WRS334520 WOMEN'S,,30,157.95,109.95,https://www.padelnuestro.com/int/wilson-intrigue-tour-clay-rg-wrs334520-women-s-shoes-wilson-intrigue-tour-rg-wrs334520,padel-shoes,Wilson
WILSON INTRIGUE PRO CLAY NAVY BLUE WOMAN WRS334830,,30,127.95,89.95,https://www.padelnuestro.com/int/wilson-intrigue-pro-clay-navy-blue-woman-wrs334830,padel-shoes,Wilson
WILSON INTRIGUE PRO CLAY WHITE WOMAN WRS335870,,30,127.95,89.95,https://www.padelnuestro.com/int/zapatillas-wilson-intrigue-pro-clay-wh-navy-wrs335870-mujer,padel-shoes,Wilson
WILSON INTRIGUE PRO CLAY PINK WOMAN WRS335050,,30,127.95,89.95,https://www.padelnuestro.com/int/wilson-intrigue-pro-clay-pink-woman-wrs335050,padel-shoes,Wilson
WILSON BELA TOUR BLACK 2025 WRS335330,,28,159.95,114.95,https://www.padelnuestro.com/int/wilson-bela-tour-black-2025-wrs335330,padel-shoes,Wilson
WILSON RUSH PRO ACE CLAY WRS333370 BLUE,,38,119.95,74.95,https://www.padelnuestro.com/int/wilson-rush-pro-ace-clay-wrs333370-blue-c-110653-p,padel-shoes,Wilson
WILSON HURAKN PRO WRS331700 GREEN,,39,139.95,84.95,https://www.padelnuestro.com/int/wilson-hurakn-pro-wrs331700-green-c-110628-p,padel-shoes,Wilson
WILSON RUSH PRO 4.5 CLAY WRS333670 RED,,32,140,94.95,https://www.padelnuestro.com/int/wilson-rush-pro-4-5-clay-wrs333670-red-c-113576-p,padel-shoes,Wilson
WILSON RUSH PRO TOUR MID WRS330620,,44,160,89.95,https://www.padelnuestro.com/int/c-113578-p,padel-shoes,Wilson
WILSON HURAKN 2.0 GREEN WRS331650,,40,119.95,71.95,https://www.padelnuestro.com/int/wilson-hurakn-2-0-green-wrs331650-c-110621-p,padel-shoes,Wilson
WILSON HURAKN 2.0 WRS331670 WOMEN'S,,40,119.95,71.95,https://www.padelnuestro.com/int/wilson-hurakn-2-0-wrs331670-women-s-c-110623-p,padel-shoes,Wilson
WILSON BELA TOUR RED WRS331590,Out of stock,0,,,https://www.padelnuestro.com/int/wilson-bela-tour-red-wrs331590-c-110618-p,padel-shoes,Wilson
Wilson Hurakn 2.0 Azul,,40,119.95,71.95,https://www.padelnuestro.com/int/wilson-hurakn-2-0-azul-c-110620-p,padel-shoes,Wilson
WILSON HURAKN PRO WRS331690 SNEAKERS,,39,139.95,84.95,https://www.padelnuestro.com/int/wilson-hurakn-pro-wrs331690-sneakers-c-110627-p,padel-shoes,Wilson
WILSON KAOS STROKE 2.0 WRS333700,Out of stock,0,,,https://www.padelnuestro.com/int/wilson-kaos-stroke-2-0-wrs333700-c-110634-p,padel-shoes,Wilson
WILSON RUSH PRO ACE CLAY WRS332750 BLUE,,38,119.95,74.95,https://www.padelnuestro.com/int/wilson-rush-pro-ace-clay-wrs332750-blue-c-110651-p,padel-shoes,Wilson
WILSON RUSH PRO ACE CLAY WRS332010 PINK WOMAN,,42,119.95,69.95,https://www.padelnuestro.com/int/wilson-rush-pro-ace-clay-wrs332010-pink-woman-c-110649-p,padel-shoes,Wilson
WILSON RUSH PRO 4.0 CLAY WRS332650 BLUE,,39,139.95,84.95,https://www.padelnuestro.com/int/wilson-rush-pro-4-0-clay-wrs332650-blue-c-110647-p,padel-shoes,Wilson
WILSON BELA TOUR WHITE WRS331580,,31,159.95,109.95,https://www.padelnuestro.com/int/wilson-bela-tour-white-wrs331580-c-110617-p,padel-shoes,Wilson
JUNIOR WILSON RUSH PRO ACE JR WRS330370,,39,90,54.95,https://www.padelnuestro.com/int/junior-wilson-rush-pro-ace-jr-wrs330370-c-105168-p,padel-shoes,Wilson
YELLOW WILSON HURAKN PRO WRS330470,,46,140,74.95,https://www.padelnuestro.com/int/yellow-wilson-hurakn-pro-wrs330470-c-105190-p,padel-shoes,Wilson
WOMEN’S BLUE WILSON HURAKN 2.0 SHOES WRS331190,,41,110,64.95,https://www.padelnuestro.com/int/women-s-blue-wilson-hurakn-2-0-shoes-wrs331190-c-105182-p,padel-shoes,Wilson
WOMEN’S RED AND WHITE WILSON KAOS COMP 3.0 W WRS330290,,40,100,59.95,https://www.padelnuestro.com/int/women-s-red-and-white-wilson-kaos-comp-3-0-w-wrs330290-c-105154-p,padel-shoes,Wilson
WHITE AND GREEN WILSON RUSH PRO 4.0 CLAY WRS330730,,39,140,84.95,https://www.padelnuestro.com/int/white-and-green-wilson-rush-pro-4-0-clay-wrs330730-c-105163-p,padel-shoes,Wilson
WOMEN’S WILSON RUSH PRO 4.0 W CLAY WRS330750,,39,140,84.95,https://www.padelnuestro.com/int/women-s-wilson-rush-pro-4-0-w-clay-wrs330750-c-105164-p,padel-shoes,Wilson
RED WILSON BELA PRO WRS331170,,41,160,94.95,https://www.padelnuestro.com/int/red-wilson-bela-pro-wrs331170-c-105180-p,padel-shoes,Wilson
BLACK WILSON BELA PRO WRS331110 SHOES,,43,149.96,84.95,https://www.padelnuestro.com/int/black-wilson-bela-pro-wrs331110-shoes-c-30304-p,padel-shoes,Wilson
WOMEN’S WILSON KAOS COMP 3.0 W WRS328790 SHOES,,39,100,60.95,https://www.padelnuestro.com/int/women-s-wilson-kaos-comp-3-0-w-wrs328790-shoes-c-29012-p,padel-shoes,Wilson
WOMEN’S WILSON KAOS SWIFT CLAY W WRS329650 SHOES,,39,125,75.95,https://www.padelnuestro.com/int/women-s-wilson-kaos-swift-clay-w-wrs329650-shoes-c-29053-p,padel-shoes,Wilson
WILSON KAOS SWIFT CLAY WRS329620 SHOES,,40,125,74.95,https://www.padelnuestro.com/int/wilson-kaos-swift-clay-wrs329620-shoes-c-29051-p,padel-shoes,Wilson
WILSON RUSH PRO 4.0 CLAY WRS329450 SHOES,,39,140,84.95,https://www.padelnuestro.com/int/wilson-rush-pro-4-0-clay-wrs329450-shoes-c-29042-p,padel-shoes,Wilson
WHITE WILSON HURAKN WRS329750 SHOES,,50,110,54.95,https://www.padelnuestro.com/int/white-wilson-hurakn-wrs329750-shoes-c-29056-p,padel-shoes,Wilson
WOMEN’S WILSON KAOS SWIFT W WRS328990 SHOES,,40,125,74.95,https://www.padelnuestro.com/int/women-s-wilson-kaos-swift-w-wrs328990-shoes-c-29024-p,padel-shoes,Wilson
BLACK WILSON HURAKN 2.0 WRS330500,,50,110,54.95,https://www.padelnuestro.com/int/black-wilson-hurakn-2-0-wrs330500-c-105183-p,padel-shoes,Wilson
WOMEN’S CORAL WILSON HURAKN WRS329210 SHOES,,39,110,66.95,https://www.padelnuestro.com/int/women-s-coral-wilson-hurakn-wrs329210-shoes-c-29038-p,padel-shoes,Wilson
WILSON HURAKN PRO WRS331710 SNEAKERS,Out of stock,0,,,https://www.padelnuestro.com/int/wilson-hurakn-pro-wrs331710-sneakers-c-110629-p,padel-shoes,Wilson
ADIDAS CRAZYQUICK PADEL M JP9590 BLUE,,25,160,119.95,https://www.padelnuestro.com/int/adidas-crazyquick-padel-m-jp9590-blue,padel-shoes,Adidas
ADIDAS CRAZYQUICK LS PADEL M IE3924 WHITE,,10,120,107.95,https://www.padelnuestro.com/int/adidas-crazyquick-ls-padel-m-ie3924-white,padel-shoes,Adidas
ADIDAS CRAZYQUICK LS PADEL M JP9591 BLACK,,25,120,89.95,https://www.padelnuestro.com/int/adidas-crazyquick-ls-padel-m-jp9591-black,padel-shoes,Adidas
ADIDAS CRAZYQUICK LS PADEL W IH3395 PINK WOMAN,,25,120,89.95,https://www.padelnuestro.com/int/adidas-crazyquick-ls-padel-w-ih3395-pink-woman,padel-shoes,Adidas
Adidas Ubersonic RED TENNIS Junior IH8170,,0,,59.94,https://www.padelnuestro.com/int/adidas-ubersonic-red-tennis-junior-ih8170,padel-shoes,Adidas
Adidas Ubersonic WHITE TENNIS Junior IH8169,,0,,59.94,https://www.padelnuestro.com/int/adidas-ubersonic-white-tennis-junior-ih8169,padel-shoes,Adidas
ADIDAS COURTQUICK PADEL M JP7232 SHOES,,0,,79.94,https://www.padelnuestro.com/int/adidas-courtquick-padel-m-jp7232-shoes,padel-shoes,Adidas
ADIDAS CRAZYQUICK LS PADEL LIMA WOMENS JS2852,,25,120,89.95,https://www.padelnuestro.com/int/adidas-crazyquick-ls-padel-lima-womens-js2852,padel-shoes,Adidas
ADIDAS CRAZYFLIGHT M HP3355 WHITE BLACK,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-crazyflight-m-hp3355-white-black-c-109649-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 GOLD IH3087,,25,150,112.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-ubersonic-5-gold-ih3087,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 WHITE IE1376,,23,149.95,114.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-blanco-ie1376,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 CLAY WHITE IH2563,,20,150,119.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-clay-white-ih2563,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 CLAY WHITE WOMEN'S JS2890,,23,150,114.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-clay-white-women-s-js2890,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 WOMEN'S WHITE IH8103,,25,150,112.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-women-s-white-ih8103,padel-shoes,Adidas
ADIDAS ADIDAS ADIZERO UBERSONIC 5 LIME IH2562,,27,150,109.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-ubersonic-5-lime-ih2562,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 CLAY LIME IH2564,,25,150,112.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-clay-lime-ih2564,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 M IH2555,,25,150,112.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-m-ih2555,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 CLAY RED JH9014,,27,150,109.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-clay-red-jh9014,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 WOMEN'S RED IH8105,,27,150,109.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-women-s-red-ih8105,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 PINK WOMENS IH9936,,25,150,112.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-5-pink-womens-ih9936,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 5 CLAY BLACK IH2525,,23,149.96,114.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-ubersonic-5-clay-black-ih2525,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC 2 M IH3084 WHITE,,25,180,134.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-2-m-ih3084-white,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC 2 CLAY BLACK IH3086,,25,180,134.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-cybersonic-2-clay-black-ih3086,padel-shoes,Adidas
ADIDAS ADIDAS ADIZERO CYBERSONIC M IF0436,,31,179.95,124.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-cybersonic-m-if0436-c-109601-p,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC 2 CLAY LIME IH3085,,25,180,134.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-2-clay-lime-ih3085,padel-shoes,Adidas
ADIDAS BARRICADE 13 PREMIUM PINK WOMENS IH0513,,25,150,112.95,https://www.padelnuestro.com/int/adidas-barricade-13-premium-pink-womens-ih0513,padel-shoes,Adidas
ADIDAS BARRICADE 13 CLAY WHITE WOMENS IH2963,,25,150,112.95,https://www.padelnuestro.com/int/adidas-barricade-13-clay-white-womens-ih2963,padel-shoes,Adidas
ADIDAS BARRICADE 13 M WHITE,,25,150,112.95,https://www.padelnuestro.com/int/adidas-barricade-13-m-white,padel-shoes,Adidas
ADIDAS BARRICADE M IF0466 BLACK,,20,150,119.95,https://www.padelnuestro.com/int/adidas-barricade-m-if0466-black,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL W ID5711 WOMEN WHITE,,33,90,59.95,https://www.padelnuestro.com/int/adidas-courtjam-control-w-id5711-women-white-c-112946-p,padel-shoes,Adidas
ADIDAS BARRICADE K TENNIS WHITE JUNIOR IH5544,,14,69.94,59.95,https://www.padelnuestro.com/int/zapatillas-adidas-courtflash-k-ih5544-junior,padel-shoes,Adidas
ADIDAS COURTFLASH K JI2449 JUNIOR SNEAKERS,,18,54.95,44.95,https://www.padelnuestro.com/int/adidas-courtflash-k-ji2449-junior-sneakers,padel-shoes,Adidas
ADIDAS BARRICADE K IH5545 JUNIOR SNEAKERS,,0,,69.94,https://www.padelnuestro.com/int/adidas-barricade-k-ih5545-junior-sneakers,padel-shoes,Adidas
Adidas Ubersonic K YELLOW Junior IH8171,,0,,59.94,https://www.padelnuestro.com/int/zapatillas-adidas-ubersonic-k-ih8171-junior,padel-shoes,Adidas
ADIDAS COURTFLASH K JI2448 JUNIOR SHOES,,0,,54.95,https://www.padelnuestro.com/int/adidas-courtflash-k-ji2448-junior-shoes,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL SEMI PULSE GREY WOMEN'S GZ4616,,33,90,59.95,https://www.padelnuestro.com/int/adidas-courtjam-control-semi-pulse-grey-women-s-gz4616-c-32248-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL GREY WOMEN'S GY7002,,34,120,78.95,https://www.padelnuestro.com/int/adidas-solematch-control-grey-women-s-gy7002-c-32247-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4 M GREY HR1915,,33,150,99.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-m-grey-hr1915-c-32242-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED M WHITE HR1026,,35,110,71.95,https://www.padelnuestro.com/int/adidas-defiant-speed-m-white-hr1026-c-32241-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED CLAY  CORE BLACK GX7134,,35,110,71.95,https://www.padelnuestro.com/int/adidas-defiant-speed-clay-core-black-gx7134-c-32238-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED W GREY WOMENS GV9530,,30,110,76.95,https://www.padelnuestro.com/int/adidas-defiant-speed-w-grey-womens-gv9530-c-32236-p,padel-shoes,Adidas
ADIDAS BARRICADE M BLACK GY1447,,40,150,89.95,https://www.padelnuestro.com/int/adidas-barricade-m-black-gy1447-c-32233-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4.1 M IE1101 RED,,20,150,119.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-1-m-ie1101-red-c-112932-p,padel-shoes,Adidas
ADIDAS BARRICADE M IF9129 WHITE,,30,150,104.95,https://www.padelnuestro.com/int/adidas-barricade-m-if9129-white-c-112941-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL W ID5712 WOMENS BLUE,,28,90,64.95,https://www.padelnuestro.com/int/adidas-courtjam-control-w-id5712-womens-blue-c-112947-p,padel-shoes,Adidas
ADIDAS GAMECOURT 2.0 W IE1060 PINK WOMENS,,29,70,49.95,https://www.padelnuestro.com/int/adidas-gamecourt-2-0-w-ie1060-pink-womens-c-112954-p,padel-shoes,Adidas
ADIDAS AVACOURT 2 IDT IH2593 BLACK,,30,150,104.95,https://www.padelnuestro.com/int/adidas-avacourt-2-idt-ih2593-black-c-113016-p,padel-shoes,Adidas
ADIDAS AVACOURT 2 IDT IF9138 TURQUOISE BLUE,,33,150,99.95,https://www.padelnuestro.com/int/adidas-avacourt-2-idt-if9138-turquoise-blue-c-113015-p,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC W ID8551 WHITE,,40,217.8,129.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-w-id8551-white-c-113013-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL M IF9136 WHITE,,31,90,61.95,https://www.padelnuestro.com/int/adidas-courtjam-control-m-if9136-white-c-112945-p,padel-shoes,Adidas
ADIDAS ADIDAS ADIZERO CYBERSONIC M ID8562 WHITE,,33,180,119.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-cybersonic-m-id8562-white-c-112930-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL M GW2554,,33,89.95,59.95,https://www.padelnuestro.com/int/adidas-courtjam-control-m-gw2554-c-25743-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL W GX6421 WOMENS,,39,90,54.95,https://www.padelnuestro.com/int/adidas-courtjam-control-w-gx6421-womens-c-25769-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL 2 CLAY IH0128,,31,129.95,89.95,https://www.padelnuestro.com/int/adidas-solematch-control-2-clay-ih0128-c-112958-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL 2 M CLAY IG1679,,27,130,94.95,https://www.padelnuestro.com/int/adidas-solematch-control-2-m-clay-ig1679-c-112957-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL 2 M IF9110,,31,130,89.95,https://www.padelnuestro.com/int/adidas-solematch-control-2-m-if9110-c-112960-p,padel-shoes,Adidas
ADIDAS BARRICADE FMT W TEAM ID1555 WOMENS,,33,150,99.95,https://www.padelnuestro.com/int/adidas-barricade-fmt-w-team-id1555-womens-c-109036-p,padel-shoes,Adidas
ADIDAS ADIDAS BARRICADE FMT W ID1554 WOMENS,,33,150,99.95,https://www.padelnuestro.com/int/adidas-adidas-barricade-fmt-w-id1554-womens-c-109034-p,padel-shoes,Adidas
ADIDAS BARRICADE FMT M TEAM ID1549,,33,150,99.95,https://www.padelnuestro.com/int/adidas-barricade-fmt-m-team-id1549-c-109032-p,padel-shoes,Adidas
ADIDAS BARRICADE FMT M ID1550,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-barricade-fmt-m-id1550-c-109030-p,padel-shoes,Adidas
ADIDAS AVAFLASH BRIGHT WOMENS IG9542,,33,90,59.95,https://www.padelnuestro.com/int/adidas-avaflash-bright-womens-ig9542-c-109017-p,padel-shoes,Adidas
ADIDAS AVACOURT CLAY ID2060 WOMEN'S,,30,150,104.95,https://www.padelnuestro.com/int/adidas-avacourt-clay-id2060-women-s-c-109012-p,padel-shoes,Adidas
ADIDAS ADIDAS ADIZERO CYBERSONIC M IG9513,,33,180,119.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-cybersonic-m-ig9513-c-108993-p,padel-shoes,Adidas
ADIDAS ADIZERO CYBERSONIC M CLAY IF9126,,31,180,124.95,https://www.padelnuestro.com/int/adidas-adizero-cybersonic-m-clay-if9126-c-112929-p,padel-shoes,Adidas
ADIDAS BARRICADE M IF7792 WHITE,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-barricade-m-if7792-white-c-109632-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL CLAY WHITE WOMENS ID1546,,28,90,64.95,https://www.padelnuestro.com/int/adidas-courtjam-control-clay-white-womens-id1546-c-109049-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL BLACK WOMENS ID1545,,33,90,59.95,https://www.padelnuestro.com/int/adidas-courtjam-control-black-womens-id1545-c-109055-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL GREEN ID1537,,28,90,64.95,https://www.padelnuestro.com/int/adidas-courtjam-control-green-id1537-c-109052-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL BLUE ID1536,,28,90,64.95,https://www.padelnuestro.com/int/adidas-courtjam-control-blue-id1536-c-109051-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL M CLAY IF9137,,28,90,64.95,https://www.padelnuestro.com/int/adidas-courtjam-control-m-clay-if9137-c-112944-p,padel-shoes,Adidas
ADIDAS BARRICADE M ID8563,,30,150,104.95,https://www.padelnuestro.com/int/adidas-barricade-m-id8563-c-112940-p,padel-shoes,Adidas
ADIDAS BARRICADE M CLAY IF9132,,30,150,104.95,https://www.padelnuestro.com/int/adidas-barricade-m-clay-if9132-c-112939-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL WHITE ID1500,,29,120,84.95,https://www.padelnuestro.com/int/adidas-solematch-control-white-id1500-c-109070-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL BLUE ID1497,,29,120,84.95,https://www.padelnuestro.com/int/adidas-solematch-control-blue-id1497-c-109068-p,padel-shoes,Adidas
ADIDAS GAMECOURT 2 WOMEN'S BLUE ID1493,,29,70,49.95,https://www.padelnuestro.com/int/adidas-gamecourt-2-women-s-blue-id1493-c-109066-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED BLUE ID1506,,29,120,84.95,https://www.padelnuestro.com/int/adidas-defiant-speed-blue-id1506-c-109057-p,padel-shoes,Adidas
ADIDAS ADIDAS DEFIANT SPEED 2 W ID5696 MUJER,,29,120,84.95,https://www.padelnuestro.com/int/adidas-adidas-defiant-speed-2-w-id5696-mujer-c-113003-p,padel-shoes,Adidas
ADIDAS ADIDAS DEFIANT SPEED 2 W CL IG1605 WOMENS,,33,120,79.95,https://www.padelnuestro.com/int/adidas-adidas-defiant-speed-2-w-cl-ig1605-womens-c-113002-p,padel-shoes,Adidas
ADIDAS AVACOURT 2.0 CLAY ID5713 MUJER,,33,150,99.95,https://www.padelnuestro.com/int/adidas-avacourt-2-0-clay-id5713-mujer-c-113000-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 M IF9141,,29,120,84.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-m-if9141-c-112951-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 M CL IG1726,,29,120,84.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-m-cl-ig1726-c-112949-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 M CL IG1725,,25,120,89.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-m-cl-ig1725-c-112948-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL 2 M ID8560,,31,130,89.95,https://www.padelnuestro.com/int/adidas-solematch-control-2-m-id8560-c-112959-p,padel-shoes,Adidas
ADIDAS DEFIANT SPEED 2 M ID5695,,25,120,89.95,https://www.padelnuestro.com/int/adidas-defiant-speed-2-m-id5695-c-112950-p,padel-shoes,Adidas
ADIDAS AVAFLASH CLAY IH0186 WOMENS,,31,90,61.95,https://www.padelnuestro.com/int/adidas-avaflash-clay-ih0186-womens-c-112934-p,padel-shoes,Adidas
ADIDAS BARRICADE M IF0467 BLACK,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-barricade-m-if0467-black-c-109631-p,padel-shoes,Adidas
ADIDAS COURTJAM CONTROL M CLAY IF0460 BLACK,,30,89.95,62.95,https://www.padelnuestro.com/int/adidas-courtjam-control-m-clay-if0460-black-c-109642-p,padel-shoes,Adidas
ADIDAS COURTFLASH K IF0456 JUNIOR BROWN,,18,54.95,44.95,https://www.padelnuestro.com/int/adidas-courtflash-k-if0456-junior-brown-c-109638-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4.1 CL W IF6531 MUJER,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-1-cl-w-if6531-mujer-c-109608-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4.1 CL M IF0457,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-1-cl-m-if0457-c-109605-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4.1 M IF0446,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-1-m-if0446-c-109612-p,padel-shoes,Adidas
ADIDAS ADIDAS ADIZERO CYBERSONIC W CLAY IF6529 MUJER,,31,179.95,124.95,https://www.padelnuestro.com/int/adidas-adidas-adizero-cybersonic-w-clay-if6529-mujer-c-109603-p,padel-shoes,Adidas
ADIDAS SOLEMATCH CONTROL M CLAY IF0439 BLACK,,30,119.95,83.95,https://www.padelnuestro.com/int/adidas-solematch-control-m-clay-if0439-black-c-109655-p,padel-shoes,Adidas
ADIDAS BARRICADE M CLAY IF0464,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-barricade-m-clay-if0464-c-109629-p,padel-shoes,Adidas
ADIDAS AVACOURT 2.0 IF0404 WOMENS,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-avacourt-2-0-if0404-womens-c-109622-p,padel-shoes,Adidas
ADIDAS AVACOURT 2.0 CLAY IF6534 WOMENS,,30,149.95,104.95,https://www.padelnuestro.com/int/adidas-avacourt-2-0-clay-if6534-womens-c-109619-p,padel-shoes,Adidas
ADIDAS AVACOURT 2.0 CLAY IF0403 WOMENS,,33,149.95,99.95,https://www.padelnuestro.com/int/adidas-avacourt-2-0-clay-if0403-womens-c-109618-p,padel-shoes,Adidas
WOMEN’S ADIDAS ADIZERO CYBERSONIC IG9517 SHOES,,30,180,125.95,https://www.padelnuestro.com/int/women-s-adidas-adizero-cybersonic-ig9517-shoes-c-108992-p,padel-shoes,Adidas
ADIDAS BARRICADE BLACK HQ8415,,33,149.96,99.95,https://www.padelnuestro.com/int/adidas-barricade-black-hq8415-c-104337-p,padel-shoes,Adidas
ADIDAS ADIZERO UBERSONIC 4 CLAY HQ5929,,33,149.99,99.95,https://www.padelnuestro.com/int/adidas-adizero-ubersonic-4-clay-hq5929-c-104371-p,padel-shoes,Adidas
WOMEN’S PURPLE AND GREY ADIDAS ADIZERO UBERSONIC 4 CLAY GV9525 SHOES,,39,150,90.95,https://www.padelnuestro.com/int/women-s-purple-and-grey-adidas-adizero-ubersonic-4-clay-gv9525-shoes-c-31825-p,padel-shoes,Adidas
