name,badge,discount,old_price,price,product_url,brand
Yonex EZONE 100 (300g) Blast Blue Racket,New,,279.9,237.91,https://www.tenniswarehouse-europe.com/Yonex_EZONE_100_300g_Blast_Blue_Racket/descpageRCYONEX-EZ10BB-EN.html,Yonex
Yonex EZONE 100L (285g) Blast Blue Racket,New,,259.9,219.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_100L_285g_Blast_Blue_Racket/descpageRCYONEX-EZ1LBB-EN.html,Yonex
Yonex EZONE ACE (260g) Blast Blue Racket Pre Strung,New,,149.9,134.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_ACE_260g_Blast_Blue_Racket_Pre_Strung/descpageRCYONEX-EZACBB-EN.html,Yonex
Yonex EZONE 98L (285g) Blast Blue Racket,New,,269.9,229.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_98L_285g_Blast_Blue_Racket/descpageRCYONEX-EZ98LB-EN.html,Yonex
Yonex EZONE Alpha SL(245g) Blast Blue Racket Pre Strung,New,,159.95,159.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_Alpha_SL245g_Blast_Blue_Racket_Pre_Strung/descpageRCYONEX-EZASLB-EN.html,Yonex
Yonex EZONE 98 (305g) Racket,Reduced,40,279.9,167.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_98_305g_Racket/descpageRCYONEX-EZO98-EN.html,Yonex
Yonex VCORE 100 Sand Beige (300g) (2024) Racket,,,299.9,238.9,https://www.tenniswarehouse-europe.com/Yonex_VCORE_100_Sand_Beige_300g_2024_Racket/descpageRCYONEX-VC10SB-EN.html,Yonex
Yonex VCORE 100L Sand Beige (280g) (2024) Racket,,,289.9,229.9,https://www.tenniswarehouse-europe.com/Yonex_VCORE_100L_Sand_Beige_280g_2024_Racket/descpageRCYONEX-VC1LSB-EN.html,Yonex
Yonex VCORE 98 Sand Beige (305g) (2024) Racket,,,299.9,209.89,https://www.tenniswarehouse-europe.com/Yonex_VCORE_98_Sand_Beige_305g_2024_Racket/descpageRCYONEX-VC98SB-EN.html,Yonex
Yonex VCORE 100 (300g) (2023) Racket,Reduced,26,299.9,219.9,https://www.tenniswarehouse-europe.com/Yonex_VCORE_100_300g_2023_Racket/descpageRCYONEX-VCR100-EN.html,Yonex
Yonex VCORE 100L (280g) (2023) Rackets,Reduced,27,289.9,209.89,https://www.tenniswarehouse-europe.com/Yonex_VCORE_100L_280g_2023_Rackets/descpageRCYONEX-YVC280-EN.html,Yonex
Yonex VCORE 98 (305g) (2023) Rackets,Reduced,30,299.9,209.89,https://www.tenniswarehouse-europe.com/Yonex_VCORE_98_305g_2023_Rackets/descpageRCYONEX-YVC98-EN.html,Yonex
Yonex VCORE 98L (285g) (2023) Rackets,Reduced,27,289.9,209.89,https://www.tenniswarehouse-europe.com/Yonex_VCORE_98L_285g_2023_Rackets/descpageRCYONEX-YVC98L-EN.html,Yonex
Yonex VCORE 95 (310g) (2023) Rackets,Reduced,32,299.9,202.9,https://www.tenniswarehouse-europe.com/Yonex_VCORE_95_310g_2023_Rackets/descpageRCYONEX-YVC95-EN.html,Yonex
Yonex VCORE Ace (260g) Rackets (Strung),Sale,12,159.9,139.9,https://www.tenniswarehouse-europe.com/Yonex_VCORE_Ace_260g_Rackets_Strung/descpageRCYONEX-VCA25-EN.html,Yonex
Yonex VCORE Game 100 (265g) Rackets (strung),Reduced,24,249.9,189.89,https://www.tenniswarehouse-europe.com/Yonex_VCORE_Game_100_265g_Rackets_strung/descpageRCYONEX-YVCG27-EN.html,Yonex
Yonex Percept 100 Racket,Reduced,30,299.9,209.89,https://www.tenniswarehouse-europe.com/Yonex_Percept_100_Racket/descpageRCYONEX-PERC1-EN.html,Yonex
Yonex Percept 100D Racket,Reduced,31,299.9,204.89,https://www.tenniswarehouse-europe.com/Yonex_Percept_100D_Racket/descpageRCYONEX-PERCY-EN.html,Yonex
Yonex Percept 97 Racket,Reduced,33,299.9,199.9,https://www.tenniswarehouse-europe.com/Yonex_Percept_97_Racket/descpageRCYONEX-PERC9-EN.html,Yonex
Yonex Percept 97D Racket,Reduced,37,309.9,193.9,https://www.tenniswarehouse-europe.com/Yonex_Percept_97D_Racket/descpageRCYONEX-PERC9Y-EN.html,Yonex
Yonex Percept 97H Racket,Reduced,33,299.9,199.9,https://www.tenniswarehouse-europe.com/Yonex_Percept_97H_Racket/descpageRCYONEX-PERC9H-EN.html,Yonex
Yonex Percept 100 L Racket,Reduced,31,289.9,199.9,https://www.tenniswarehouse-europe.com/Yonex_Percept_100_L_Racket/descpageRCYONEX-PERC1L-EN.html,Yonex
Yonex Percept Game Racket,,,199.9,169.9,https://www.tenniswarehouse-europe.com/Yonex_Percept_Game_Racket/descpageRCYONEX-PERCG-EN.html,Yonex
Yonex EZONE 25 Hybrid (230g) Junior Racket,New,,74.9,67.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_25_Hybrid_230g_Junior_Racket/descpageRCYONEX-EZOJ25H-EN.html,Yonex
Yonex EZONE 26 Hybrid (240g) Junior Racket,New,,79.9,79.91,https://www.tenniswarehouse-europe.com/Yonex_EZONE_26_Hybrid_240g_Junior_Racket/descpageRCYONEX-EZOJ26H-EN.html,Yonex
Yonex EZONE 25 Blast Blue Junior Racket,New,,129.9,109.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_25_Blast_Blue_Junior_Racket/descpageRCYONEX-EZOJ25-EN.html,Yonex
Yonex EZONE 26 Blast Blue Junior Racket,New,,139.9,119.9,https://www.tenniswarehouse-europe.com/Yonex_EZONE_26_Blast_Blue_Junior_Racket/descpageRCYONEX-EZOJ26-EN.html,Yonex
Yonex VCORE 25 Junior Racket,Sale,20,149.9,119.9,https://www.tenniswarehouse-europe.com/Yonex_VCORE_25_Junior_Racket/descpageRCYONEX-VCR25-EN.html,Yonex
Lacoste L23 Racket,Reduced,13,299.99,259.9,https://www.tenniswarehouse-europe.com/Lacoste_L23_Racket/descpageRCTECNIH-TRLA23-EN.html,Lacoste
Lacoste L23L Racket,,,299.99,249.9,https://www.tenniswarehouse-europe.com/Lacoste_L23L_Racket/descpageRCTECNIH-TRL23L-EN.html,Lacoste
